id,task_name,task_family,definition,inputs,targets,output_text,latency_sec
task080-e121ba797874471081abe5914ce5c90e,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Make vintage plant pots.,Add holes to the bottom of empty vegetable oil tins.,Cut a piece of a tin can and use as plant pots.,0.3336113691329956
task080-33894d701dac4306808eaac9d15750ad,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Remove hair from kitchen drain.,Pour full 2 liter bottle of coke soda down kitchen drain.,Use a sock to remove hair from drain.,0.10268223285675049
task080-e0be4e666f0d4aa39dc75ac2ce2a54fd,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",What if you have small space but still want to celebrate Christmas?,Get green Christmas Tinsel and zig zag it back and forth increasing in size as you go toward the bottom.,You can decorate your home with a few small Christmas trees.,0.10973501205444336
task080-336d0eed2bd740fbb2d33627e2a6f922,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",What are the ingredients for Garlic Roasted Chicken and Potatoes?,"1/4 cup butter, 6 chicken leg quarters split into drumsticks and thighs, 6 large Yukon Gold potatoes cut into chunks, 24 cloves garlic unpeeled, salt and ground black pepper to taste, and 1/4 cup maple syrup","Garlic, Chicken, Potatoes",0.2571685314178467
task080-a120161aaf98456eadb6d3e722a3e3b6,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How do you juice baneberries with a strainer?,"Place all of the berries into a strainer and set it over top of a bowl. Press the backside of a large metal spoon into the berries, forcing the juice through the strainer and leaving the solid materials in the strainer.",Place the berries in a strainer and pour the juice into a bowl.,0.17060381174087524
task080-a86b3a9d132e4dd39f6d321ee1faf280,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ","To have a shopping list that is easily view able without paper,",take a picture of a shopping list that you write out.,use a magnetic board to write down your shopping list.,0.12870389223098755
task080-4877d22acc044d108576149bda857ea9,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How can I make a degreaser out of Oranges?,Fill a glass container with Orange peels. Pour vinegar over peels and close the jar. Leave jar in a dark place for a week.,Use a jar of orange juice and pour it into a bowl.,0.1528741717338562
task080-b4e8fd46cbc34a198d0f3f5b764dfa31,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",To allow dog to adjust to grooming shears.,Show the dog the shears and turning them on over a couple of days before using.,Use a sock to hold the shears in place.,0.1340092420578003
task080-1ea218a18aad4d0da247be22de7cf797,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how do you charge someone?,tell them what they owe you.,pay them.,0.07848179340362549
task080-6c7601cb529849c08c0df66e6a3ca8d1,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How can I get my black leather jacket to age well so that it looks rough without ruining it,"Try vigorously rubbing it against itself along the places that see use (elbows, shoulders, hem). Then, roll the jacket in the dust, wash it off, and let it dry",Use a sandpaper to rub the leather down with.,0.10924988985061646
task080-42b7b982c35943e4bf32311cf56ddf2d,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",To help your makeup appear more natural.,Don't use too much as that will make you look like a clown.,Use a concealer brush to blend your makeup.,0.09174221754074097
task080-2734c4697b9644e7bdb1f00afdfe032a,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how do you let another car know you're stopping?,press down on the brakes slowly.,stop your car.,0.12314772605895996
task080-f93ecdc6bf844e40ac79da1d18a4c0c3,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Prevent flying clipped finger nails.,Wet fingertips and the tip of the clippers.,Use a nail clipper with a swivel.,0.12594902515411377
task080-80bb788aac9a4e8497b0718242c9c13f,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Polish delicate surfaces.,Use pantyhose to wipe dust off.,Use a soft cloth to rub the surface.,0.25686514377593994
task080-fc98fe224944451e9aad938f297506da,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",To clean the litter box of your cat.,Take a pooper scooper and scoop out the pieces of poop. Put them in the trash.,Use a squeegee to remove the poop from the litter box.,0.15559864044189453
task080-04d0e7ee44054b2ca9598a9c9919e5a7,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ","To shoot a bow and arrow,","notch the arrow into the string with the pointy end facing away from you.  Pull back on the draw string until fully retracted, then release.",pull the string taut and aim the arrow at the target.,0.25246208906173706
task080-b80ed539e68f4046bbf40b5948d09247,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ","To teach a baby to be more comfortable putting their head under water,",show them to blow bubbles on the surface of the water.,put the baby's head under the water for a few seconds.,0.11865514516830444
task080-f89534b57d6841c28f8e99576caa7a45,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how to make eggs with bacon bits,Cook 1 slice bacon with a pinch of black pepper; finely chop. Sprinkle onto 2 halved hard-boiled eggs.,Add the bacon bits to the eggs and cook until the yolks are set.,0.12765371799468994
task080-91ecd55c842441dfba2fc906b91efb76,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how to provide traction when your tires are slipping,"remove your car mats, and place in front of each tire to provide traction.",Use a tire iron to provide traction.,0.3658455014228821
task080-a6098029887b416b825399e6230ac4f2,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ","my cake has a dome top, how do I flatten it?","use a tea towel, and press down when it comes out of the oven.",use a butter knife to flatten it,0.07592195272445679
task080-bbc7897194c841838b2d64c04bbcb8cb,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ","To prevent your roof from leaking,",paint the entire roof surface with rubber roof sealant.,put a tarp over the roof.,0.13165438175201416
task080-7f9a1a14740643ebab018fef442b89dc,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Keep brown sugar soft.,Store with marshmallows.,Place in a ziploc bag.,0.08018320798873901
task080-66fff11c93044af9a53294b3279d2132,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",To transfer images to a piece of wood.,Use a wood burner.,Use a sanding block to smooth out the image.,0.11894357204437256
task080-d0b7e5b4ac4a4915a5c07402ada3f01c,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How can I eat chinese take out without getting a paper plate or eating out of the package directly?,"Chinese takeout boxes have a unique design, if you unfold the package it will fold out into a stylized sort of plate that you can eat off of.",Use a plastic utensil to hold the food in place.,0.13204294443130493
task080-17130d4e406246dd96109cd0a69c938b,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Judges,can wipe criminal records ,can be used to judge a person's ability to do something.,0.14695632457733154
task080-977f3f27dab245a8bc04ed50787d3a60,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Address the envelope,"A recipient's name. Print it at the top line of the address block. ...    Title. If you know the person's title, write it on the next line. ...    Company's name. ...    Exact street address. ...    City, state and ZIP code.","To address an envelope, first write the name of the person you are sending the letter to. Then, write the address of the person you are sending the letter to.",0.2822190523147583
task080-46dfa2a80265441183ff290f7a035452,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how do you end a fight?,walk away from whatever could get worse in any way.,break up with them.,0.05750417709350586
task080-d50f2d2cdaba4fae9341c0b5e26c7b28,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ","How can I dust, keep my hands clean, and get everything up quickly?","Put old socks on your hands, if it's particularly dirty add more pairs on your hands and as each layer gets dirty remove until you are all done.",Use a dusting brush to dust your furniture.,0.13017940521240234
task080-1d86a6475cf94207bf72c47411233d93,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Colonial furniture,can decorate an elegant mansion in a fun way.,can be used to store books,0.2238978147506714
task080-2fae8b177c4f413cb1899f7e1db76042,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",Keep wasps away from picnic.,"Fill up with vinegar, sugar, and salt to trap wasps.",Put a piece of foil in picnic bag.,0.11094886064529419
task080-e118f7066bc74727a81062261390487e,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",What is the best shape for a star?,Stars are usually made with 5 arms as it is the general norm and tradition.,The best shape for a star is a spherical shape.,0.2320847511291504
task080-9ec333e5f7404f9da6f8512c3cc7ad7a,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how to keep fish from sticking to the pan,use a fish spatula to flip,Use a non-stick pan,0.07406461238861084
task080-54dbdc8c4c8444428be00f495d266402,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How to put out a candle with a lot of wet wax?,"Instead of blowing, lick your finger tips and press them against the wick quickly",Place the candle in a bowl of water and pour out the wax,0.11414015293121338
task080-99edf16ca0324c8ea84cf141b3ae94bd,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How do you keep fish moist while grilling?,"Also, brush the fish with lemon juice while grilling to help keep it moist. Wrapping fish in foil also keeps it moist and prevents sticking. Spray the inside of the foil with non-stick cooking spray to prevent sticking. Fish that is less than 1/2 inch thick do not require turning when cooking.",Place the fish in a paper towel to keep it moist.,0.1427549123764038
task080-29ad89a042b34703bca75881d6032110,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how do you ride on a motorcycle?,sit on the seat.,ride it.,0.08759021759033203
task080-06b04fb6a66449cd848e64408237aea3,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how to substitute simple syrup,"microwave jam until runny, and add to the cocktail",Add a tablespoon of water to the syrup and stir.,0.09559625387191772
task080-f6210a05b536404486a5e17380933228,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ","To crack an egg without any special tools,","firmly, but gently, hit the side of the egg on the counter's edge.",use a butter knife to crack the egg.,0.12897086143493652
task080-387a5e7b263344d9bd99cf157e55e3c8,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how do you calm a baby down?,given them a warm bath and a bottle to go to bed.,give them a pacifier.,0.07815515995025635
task080-d8e040fc7c0848768399524b547fd506,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How do you talk into a mic without causing distortion.,Hold the mic close to your mouth but not touching it.,Use a soft voice.,0.0594174861907959
task080-85cea3cebf3842d699e9940e0df2f418,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How to make a painting physically durable?,It is advised that one frame the painting with a glass shield.,Use a varnish to protect the surface of the painting,0.09534412622451782
task080-7f901644d58c4e9f936af500112256eb,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",how do you breastfeed a baby?,let it suck on your nipples.,place your breasts on the baby's breasts.,0.6140975952148438
task080-a1169c0b0e2540fa80aa14ed1e1bba61,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",To remove the old strings from a guitar.,"Unwind the strings using the tuning pegs, and unwrap them to take them off.",Use a hammer to remove the old strings.,0.10660403966903687
task080-81b3fa78805046949bfcce20f3b8c5f9,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ",How can I remove snow from my car without a snow brush?,Use a broom to sweep away snow on car.,Use a broom to remove snow from your car.,0.12892615795135498
task080-5f3e645e73a448d4a58e5fae640046d2,task080_piqa_answer_generation,Question Answering,"In this task the focus is on physical knowledge about the world. Given the provided goal task in the input, describe a process that would lead to the asked outcome. This process often involves physical motions with objects, such as moving them, arranging them in a certain way, mixing them, shaking them, etc. ","To remove dirt from a pallet before repurposing it, you can",Use a steel brush all over the pallet to remove dirt,Use a broom to scrub the pallet,0.28863465785980225
