id,task_name,task_family,definition,inputs,targets,output_text,latency_sec
task454-04c445d9cb6d44e6b5b2993dbfb767e1,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Some swimmers on the side lines are watching them. They,turn around in the background to show several of them going back and forth and the camera angles.,are a few feet away from the water.,0.5105647444725037
task454-a018af9e1ecd4287b321d09c9ad362da,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The camera pans a residence's yard. A man wearing a white hoodie and black warm ups with white stripes,comes out to see lying in the front.,is standing in a sandbox.,0.08828121423721313
task454-2ed36ebfdb724071aa69b6e29c733831,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",An establishing shot featuring Verdell tied up in front. Someone,"sits nearby, writing the letter.",is seen swaying in the air.,0.08250707387924194
task454-78041d318194408ba461a9d4a91527ae,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone sits at a work station. Someone,looks up at his sleeping wife.,slams the door shut.,0.08528995513916016
task454-83b1a45f48844ef6b4dfb36d479f05f2,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",One of the players and a woman walk over to check on the man on the ground. The other polo players,talk shown the men meets the pool shots and play field hockey with dates together.,are seen standing in the middle of the field.,0.16934353113174438
task454-0dd7062551cc41b8b7f6ec6c3098c5c9,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Several people are longboarding and biking down a hill. A person,is skiing down a mountain.,is standing on a sand beach.,0.20225954055786133
task454-5143681991da4fdfa253ceb19ad932fd,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Two young girls perform backflips in their home. They,are trying to brace themselves.,are shown in a room with a man and a woman.,0.37707197666168213
task454-242b3ea67a1943a0a795bdf4483df6e5,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","To make more space on the wall, someone removes a painting of six men in Elizabethan dress inspecting a skeleton. They",rush to take the silent call.,are gathered in a room with a sandbox.,0.143210768699646
task454-a0642a64b3e041208aa20041bba39313,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",He follows it into the woods. Someone,licks her fingertip and looks around at the dog.,screams at someone.,0.2058590054512024
task454-304e9064e0f849ad87356ab9a2395cf7,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",There are several people gathered in an outdoor gymnasium. There,is cheerleaders standing in the gym and performing the exercises.,are people in a room with a large group of people.,0.39392030239105225
task454-c483e84a253c421f91391af0babce608,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The shirtless man are standing in the field with their drums. The drummers,stand up and throw their hands.,are playing the drums and the man is holding a microphone.,0.9038236737251282
task454-b80cda9b6577429aaccaddf8398f01e0,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","He rubs his brow, then pounds his hand on the steering wheel. He accidentally turns on his wipers and they",hurtle past a city.,are sprayed with water.,0.4866851568222046
task454-a2a3d33168f6481bb8c2da4e4170e38a,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A group of children are playing in a yard. They,hit a ball back and forth.,are playing a game of soccer.,0.10134398937225342
task454-4da66c9b43774af1844ec74151ee2706,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Standing in someone's backyard, someone smiles up at the Bodhi tree, which is now covered with green leaves. Red flowers",float down the length of the pool.,are strewn across the ground.,0.183793306350708
task454-f79bc8cab2e44618a0e55938437c4522,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A man holds a trophy up in front of a crowd. A man,talks while dancing in front of a mirror.,is seen standing in front of a crowd.,0.11934304237365723
task454-de635eb4684e43b28b539f45b197a7df,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone beams with newfound optimism. It,drops down to the ground.,"is a solitary man, a solitary man.",0.11905527114868164
task454-7d13b66358b64c7786d08f64499c96a6,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Two policemen stand outside the door. They,carry her upstairs.,are seated in a room.,0.17027413845062256
task454-5768f49cae684fcdb49861f1fa86b27b,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The back of the suv is crammed full of guns. It,stands and clings to it.,is a solitary man with a slender slender body.,0.8977038264274597
task454-c7a073e31c6446d4ab6bf8a2112fb87e,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A boy looks around a corner and gets down on the ground. An American flag,stands behind him and walks away.,is shown on the screen.,0.09320986270904541
task454-2883937f5c314a809d1b9e09ec1ad541,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone casts her eyes downward and gently scratches her brow. Archive footage,shows someone leaping up after the phone.,is shown on the screen.,0.0659516453742981
task454-0a0c6eb17eb442f992fc401a9880cf82,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Far below, he sees the automobile being chased by police. He","hurries to the train, looking out over the water.",is seen slamming the door.,0.11431282758712769
task454-d881b7d93dcc41e88fdd1e3a3cfb1246,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","With a mighty sword blow, the fell - beast's head is severed! Someone stands before him, the fell - beast's blood",streaming onto the other behind her eye.,is a smoky smoky.,0.11317920684814453
task454-4266a4c4deff42f687b4905487e61b91,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Someone leads someone, who is carrying a couple of the kids on his back, to a position in front of the Christmas tree. She",opens the curtains and looks out through a window at the no floors.,"is a little girl, and she is wearing a hat.",0.11667031049728394
task454-8ab965b2494e467c884980391fb9c606,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Woman is making the movements quickly and showing the position of the hands. woman,is kayaking showing the video in a gym.,is holding a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of a spool of,0.9237013459205627
task454-77bfea526f9141eba5217275d00c34ae,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Several scenes of different kinds of weather are shown. Men,are engaged in a game of curling.,are shown in a room with a man in a blue shirt.,0.13066595792770386
task454-7d4f1d0fc5e540fa957c9f0327cd53b0,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Two men alternatively dance on the street while pedestrian and road traffic pass by. Two women,sit on snowboards on the park.,are seen dancing on the street.,0.07277488708496094
task454-19af8e3e7ab74c6b83f15e1cdc7c3bea,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Slipping off someone's coat, someone scrambles over to the locket and picks it up. Someone",lowers his eyes as he watches the glittering twirl in the distance.,slams the door shut.,0.076590895652771
task454-304925177b53446cb028e3a0dfd59bdd,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The person is zig - zagging with his board down a slope. The person,"swims back several times, then swims faster on the water.",is standing on the side of the board.,0.2260720133781433
task454-c3a0921bc32046fbb365de9451ecc8a5,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","The cube is then picked up off the counter and the timer begins as he attempts to solve the puzzle. After thirty five seconds, he",stands right and jumps face down.,begins to solve the puzzle and then he begins to slam the door shut.,0.1450304388999939
task454-8d3cfd4676084773ac77ced9f6dae7e5,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Someone smiles with disbelief, then suddenly relents and takes out his wallet. Someone",walks through the doors.,slams the door shut.,0.07924807071685791
task454-8be3133fc94b4866a4ab81fdcd6cb077,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A man and is using a leaf blower to blow leaves into a pile. A little boy in a blue coat,is blowing all the leaves.,is standing in a field with a sandbox.,0.17331558465957642
task454-f3af525d32ca4720b656eb33a26dd9dd,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Driving, someone glances over at someone awkwardly. She","approaches someone, who's on a desk.",slams the door shut.,0.1077999472618103
task454-11b708f3d32749c48e464fff9fbe30e3,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Someone follows him around, chattering. He",lowers the gun from her face.,slams the door shut.,0.1592559814453125
task454-3dc78ff401ee4f7facbd607763620396,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Man walking in front of the kid pass by her. women wearing dresses,wear hair and knit on the main dance.,are standing in front of a man.,0.09040486812591553
task454-8ff703150c604e31ba774f8ff871286e,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","On the other side of the glass, two lamps turn on in the mixing room. Someone",sets apprehensive on a terrace overlooking the room.,slams the door shut.,0.2865467071533203
task454-7fcbbc9367f44405a762b5694c23a502,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Now, someone ushers someone through his house at gunpoint. Outside Vanger Industries someone",coolly lays in a vault to the garage.,is a solitary figure in a secluded room.,0.12366372346878052
task454-4609253fb5404c99b5e2fa9e527eb4a2,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The skirt of his coat flapping open to reveal a purple lining. He almost,hits someone he stands by.,screams as he screams.,0.09983134269714355
task454-63f9571968d846f48c23ca18dd028c65,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Someone glances off with a sweet smile, as someone slowly removes his cowboy hat. He",sits wearing brown feet.,slams his hand on the table.,0.1332584023475647
task454-bdbb966e36194965a4c3beb5a47e3f04,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","A man is talking in his kitchen, standing in front of all the ingredients. He",takes a bite of the pasta and puts it on a piece of bread.,is preparing a dish of a dish of a dish.,0.13792479038238525
task454-7893892c286344b2887b48e91b5bf104,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone looks on in amazement. The boy,creeps into the basement.,slams the door shut.,0.07839560508728027
task454-68702a3c204848bf953057f2d0006881,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone hurries someone out of the door. Someone,drags a person into the room.,slams the door shut.,0.21637749671936035
task454-45b943c0e66d4ca9a98e1e3989103a47,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","It knocks the bully down, but he does an instant kick - up to his feet. As he circles the American, his friends",fight over him until he can fall into the water.,are thrown into the air.,0.25097787380218506
task454-a130e2a44c9a45fd93448368bb4ccce8,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The man continues to brush his teeth while talking some as well. The man,licks his fingers and talks to the camera again.,continues to brush his teeth while talking to the camera.,0.0937124490737915
task454-3b8507cc465e495aac0924c7aa4716e2,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",We are instructed and shown how to use the sharpening steel. We,return the waiters to the pot.,are shown a man in a blue shirt and a man in a blue shirt.,0.4575164318084717
task454-5a12f66a48284bd1bc813d41eb268aea,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","As she settles in, someone saunters over with a liquor bottle in one hand, a drink in the other. She",holds an elderly general as someone walks out.,slams the door shut.,0.8910452127456665
task454-bf99660ce9614bcb8ed9297ee2cd99ea,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The military dress uniforms carry a flag draped casket. They,drive up the road.,are gathered around a table.,0.08643084764480591
task454-ab854576b1c34c5a82dc3ec30232e068,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A group of women in fab 50 neon green t - shirts is shown at an outdoor event with tents at night. A large group of women and a few men,"are shown on an inflatable riding around next to one another, well going around with meat balls bumping after another person riding horses.",are shown in a room with a man in a white shirt and a man in a blue shirt.,0.1878749132156372
task454-0257dd4ac2a2422b9636d90a31a14620,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","She tend holds the rag again, sprays down the table, and wipes down the table in a proper motion. She",leans against the urinal.,holds the rag and wipes the table with the rag.,0.1276034712791443
task454-271a1bde09d44040ab2fa534fb674e64,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Someone and someone sit astride a branch above, holding someone's veil. The girls",stare helplessly at someone who arm props glumly on the sink.,"sit on the floor, a smirk on their faces.",0.14366692304611206
task454-2b2ea3273e7f4654b9930439f340e6ea,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone 'face is smudged with soot. A parcel,cascades down the deck.,is thrown into the sand.,0.09236419200897217
task454-e7cebfd8f5cd4bf98c902a80bec82135,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",He is playing the piano as people are walking by. They,"go towards the trumpet, running around, and then stops.",are playing the piano and the man is playing the piano.,0.10315555334091187
task454-f4ba82f1260c476cb18a180455db2828,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Now, someone sits alone at a table. She","takes a seat, watching the mayhem on the laptop.",slams the door shut.,0.0862264633178711
task454-82cf92aebccc4bc5950084bf3243dfce,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A man playing is playing a guitar while sitting on a living room couch. The man,puts his arm in the air and picks up the receiver up in his lap.,is playing the guitar while a man is playing the guitar.,0.46471166610717773
task454-654c41f944534f52a55d2dff67247d14,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",He applies soap liberally before swiping it off with the rake. He,lays the horse between his knees and shakes it in a joking manner.,squirts the soap into the sink.,0.1494632363319397
task454-b608e1a9f2894d97bbd4c55d6d937566,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone sees himself as someone. Someone,unscrews his blindfold then dances still with his sunburn.,slams the door shut.,0.0815238356590271
task454-3f064f81df444ffca9e9edb618eef152,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A gray haired man in a sergeant's uniform sits at a desk with a poster of someone behind him. Someone,crosses over the riverside and flattened the criminal.,is seated in a chair with a slender man in a hat.,0.2905392050743103
task454-35968af4d81f417eab3a2622341291f6,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Someone, whose shirt sleeves are rolled up to his elbows, follows her to double wooden doors. She",recoils as she presses a pillow over her head.,slams the door shut.,0.8703770041465759
task454-93e23d488b154170b4ccb8998e36634e,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Several teams compete field jockey and scores in the goal. A man stops the ball with the stick and a player,climbs the ball towards the goal.,is shown playing a game of soccer.,0.10672217607498169
task454-3fb6ac252d1a4de0920b3d663335c8bf,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Parsley is finely chopped along with some garlic, and the clams are drained into a bowl to separate them from the juice. Olive oil goes into the pan with the garlic, red pepper, parsley, white wine, basil, salt, and clam juice to simmer, and the clams","is placed on the side of the pot, after the clean ends.",are drained into a bowl.,0.5988240838050842
task454-65cde9e578794ef6914fea530efc7fbd,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Then, the women and the man jumps together. The women and the man","invite a couple, one side by side.",are standing in the middle of the pool.,0.07472556829452515
task454-ea1252760e4b431f8026f200d5ee61f9,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","A man is sitting on a chair next to a talk show host. A woman is hosting a beer pong tournament, and the two men",begin playing ping - pong.,are playing a game of ping pong.,0.2830283045768738
task454-08a01fee8498482194475b68537d7d70,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone watches them closely from behind a tree. The workmen,"get up, soaked through the water in blueberries.",are snorting and snorting.,0.1204485297203064
task454-5a391b6232774b6ba9d22416e25a77b0,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",He sends someone ricocheting between two passing trains. Both he and someone,"walk him to a pit, and hide.",slam into the sand.,0.22197914123535156
task454-5d4a9e9cbdbc489fa31784f0250cbfc5,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",He signals for his men to stop. Someone,takes a pair of hunched wrenches and launches them onto a walkway.,slams the door shut.,0.1073908805847168
task454-5e24555a72ad48a3a7a4f9a6306a106a,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone steps forward and kisses someone's cheek. The group,turns off the lights.,screams and screams.,0.2198408842086792
task454-1f9da601c4fc47b3836cb63748ce0d50,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",People are floating on inflated tires. People,are using a bus to go down and adjust the interior.,are standing on the ground.,0.08630317449569702
task454-2c16c4bebd8a43eba2f9b62096f5e08e,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","Now, at a hip bar, she enters wide - eyed and approaches the bartender. She",slips off with a look.,slams the door shut and slams the door shut.,0.13797259330749512
task454-d51c7d5f2d034b7cb5d1d8e6a04f8350,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A masked wrestler hits a unmasked wrestler on his shoulder. The masked wrestler,"brings someone a club with his hand and stands, with his gun to his stomach.",is seen kicking the wrestler.,0.07521605491638184
task454-c4cb4dad7d744527bbf115b66bfc8898,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A man is playing with his beard. He,is running around a table.,is holding a shaver and a razor.,0.13545119762420654
task454-588f2b1b65b7417ba8e4f68bf9262757,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","His hair is disheveled and he is unshaved. He opens it, and after a short exchange of dialogue, he","glimpses her, holding her right hand up and smacks his face in a tissue.",opens the door and a man is seen standing in the doorway.,0.11832541227340698
task454-2f7465a0961342c799d3b4ac2285c52c,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Various people are seen standing around a pit when one rides in on a bull and kicks him off. More people,are shown riding around as well as players bull fighting and speaking to the camera.,are seen riding in the pit and a man is seen standing on the side of the pit.,0.26735764741897583
task454-28a34bd7972042fdb56551949c2ce44e,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",A person is seen riding a surf board along the water. The man,smiles around an instrument with several other surfers.,is seen riding the board and then a man is seen riding the board.,0.13654464483261108
task454-b3268c0025b94d71996a87d137483834,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Someone pours water into the basin from a silver jug. a glow rises from the water. Someone,can't quite find the image that displays another corpse.,slams the door shut.,0.07334500551223755
task454-d1d1e3292fb044199c60aaaa6b27c74b,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The case worker grabs a tennis ball from a bin. He,"knocks them against the door, knocking the boy out.",slams the ball into the sand.,0.36282312870025635
task454-c41aed05adf34b428708de5eb803cd50,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context","The car trunk pops open and a hand reaches inside, pulling out a folded white sheet. A can of shoe polish",hangs on the bedroom windows at the front of the store.,is thrown out of the window.,0.17261338233947754
task454-00b4f7d39be74a6ebe558263b3907eeb,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",The first girl passes to another coach and then runs to the net and takes a layup. The girls,gather in the basket.,continue to play the game and the coach is shown again.,0.12825024127960205
task454-16ae682e934e4f4181d2299e7c98770c,task454_swag_incorrect_answer_generation,Wrong Candidate Generation,"Given a sentence, generate a most unlikely next statement. The next statement should not be logically relevant to the given context",Her head falls limp against his shoulder. Slowly he,drops the young man beside him and takes a resigned breath.,slams his hands on the table.,0.08935403823852539
