id,task_name,task_family,definition,inputs,targets,output_text,latency_sec
task1711-0529fdaadd7846d18be2ae9fa20e2bf2,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",BMX riding,jump crash bash into tree scapins nees herting leg what a pleshier,i love BMX riding i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the way it make me feel i love the,0.8864229321479797
task1711-b8fe1ce54ab042749961964ab2ba573c,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The Sirens,the siren their queen she do so sing entrap sailor with opera like tone this she do from her watery throne only odyseeus have the key to surpass her death decree and yet the sailor be catch and with much distraught they attempt to escape yet their boat do scrape the large sea rock seal their fate,the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the siren be a scream the si,0.8624961972236633
task1711-db799631f5ec4f59adf7a65184cd3e3b,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",There was an Ant Who Was Scared of Spiders,when i wake up one morning an ant sat on my head i ask,there once be an ant who be scar of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be afraid of spider he be,0.8864626288414001
task1711-66ee0cfa435448748cd0412a38a4bb5d,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.","The perfect, clean skunk",the perfect clean skunk i be a perfect clean skunk with nothing to hide yet when people come near me they run away as fast a a roller coaster ride i have no friend yes ia'm a lonely little bloke when the fox smell me they dramatically choke i roam around every morning and afternoon look for a friend who will gaze with me at the moon i have a white stripe and i be all black friend and relationship be the only thing i lack some thing spray out of my rear that i can not tell i think it have a lovely refresh clean smell animal say i smell excruciatingly bad but i know they lie ia'm a perfect clean skunk with nothing to hide,i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i be a skunk i,0.8684526681900024
task1711-8b389714f8514a2c9a75feb9b23ba3b6,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Sweet bird,fly away sweet bird the tree top await so sing sing your song sweet bird heaven hears your song so love love your life sweet bird for only you can so live,sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird sweet bird,0.8730822801589966
task1711-2275049e987643ceb34dad40451b31f0,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",my frog,my frog be friend with a hog and he live in a log my frog be green and he marry to the queen,my frog be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a frog he be a ,0.9073055386543274
task1711-e6e2d8b0365449dead89b85f30003f25,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",My pencil,my pencil be yellow it write it break i write to my grandma with it i do my homework with it i do math sinince all my work it be hard and some of them bendbaly you use alot of thing with it everybody use a pencil for thing you use that to fill thing like a job that why people use pencil,my pencil be red my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue my pencil be blue,0.8779803514480591
task1711-1f0d6ca33aa541118bdce3ac06234398,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",All about  me,amber have two best friend melanie and kristen they be soooo cool they make me laugh melanie be cool because when i need help she be there kristen be cool because she be so competitive and be good at most thing,all about me be i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be a girl i be ,0.9216936230659485
task1711-b08758efe97a47688c8a99b3bcb9e569,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The Temper,mike be in a temper he be go to the city of demper look out for a lemper instead he get a cheap blender,the temper be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a ,0.8761128783226013
task1711-99d02bbe56a84f0ead984e14e62b8ab1,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The Changes of my Mind,the horse in my head go clip clop clip clop the rabbit in my mind go hip hop hip hop the water in my brain go drip drop drip drop these be the change of my mine every second every minute every hour,i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i be a little girl i,0.9239242076873779
task1711-b233dc2f56a74dd1862ebb5d57e16a5d,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Japan Girl,there once be a girl from japan who name her drawing pam but her brother name pan be a big big ham then she eat her brother the ham in japan,i be a girl from japan i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my doll i love to play with my,0.890424907207489
task1711-4eb1df26921147929fe8925a1d0c64b0,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.","Too late,Swish!",there once be a fish name swish who have only one wish but then he get capture and after well batter and now as hot a lava he's serve upon a dish,i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i be too late swish i,0.8695307374000549
task1711-153a1f7c9c1c48b39e7f4241f8073aac,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Never Lose Sight,i can never lose sight of who i be now the person that i be can never take a bow my life have bring undeniable truth to those who know me take the red pill not blue never lose sight of what you know to be true always chose good over bad and your life will flourish to to the person you be open up to life make your mistake so you can get them right i think i have this life in my hand come to find out love have blind this man i lose sight of who i once become the person she love i cease blame with all sight go i run a muck take for grant her love i be such a schmuck with my sight go i commit those task that forever bar me from her love grasp out of this pain i gain a new light one brighter then the sun a she be my sun light with mistake make and the tide a turn i must never give up on what i have learn good and truth will guide my way until the day i can finally say my sight have come back i know this to be true it will never leave me as long a i remember you,never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose sight never lose,0.8880429863929749
task1711-ccf3d2adef5946aea8e94949492c5cf6,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The kid that can not make jake,one morning when i wake i hear a joke and then i chock on a hook and i crock and crock just like a frog so then i start breathe and i go to school and drink a coke but i could not tell a joke,the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake the kid that can not make jake,0.896109402179718
task1711-109711a8b7fb430e85dd2942a80a50c2,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",Bestest Fwends,best fwends be so bunny funny they taste like a pot of hunny pig have no hair i like egg,i have a best friend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be a fwend he be ,0.8993462920188904
task1711-0bad16d20eb249438eb4e7beb025833b,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",*Cheerleading*,toss yell jump move no sing the judge will get mad no miss practice the team will look bad lift flip count lead these be some do's and don'ts of *cheerleading*,cheerleader be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a ,0.9254528880119324
task1711-8534da0d16b64092b422492b3f0f2013,task1711_poki_text_generation,Poem Generation,"You are given a short text as a title. Your task is to generate a poem as output that is related to the given title and should feel like written by kids. The output should be a run-on sentence (two or more complete sentences connected without any punctuation). The poem should not be too long or too complex, because it should feel like it is written by younger person without high level of literature education.",The,i love the word the,i be a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a a ,0.9118005633354187
