id,task_name,task_family,definition,inputs,targets,output_text,latency_sec
task105-fca69f54230a4069bef0bf0e53f3f70d,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: I was awakened one night by a creaking floor board. Sentence2: I shot up from the bed, fumbling for the bedside lamp. Sentence3: I clicked the lamp but the light didn't turn on. Sentence4: I heard the creak again.","Suddenly I heard laughing, but it was the cackle of my little brother.",I screamed for the light to turn on.,0.10019797086715698
task105-c51dcfa004464f268f78cd454b03ccef,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: Maya picked an apple from the tree. Sentence2: She was hungry and wanted a snack. Sentence3: But when she bit into it, her face twisted. Sentence4: She had bitten right into a slimy worm!","Maya spit it out, disgusted.",Maya was very upset.,0.3623809814453125
task105-1956e4b9676a42b8a6d3c426cffa3183,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Bobby had never been to a carnival before. Sentence2: His friend Sam invited him to go with his family. Sentence3: There was so much to see and do! Sentence4: Bobby's favorite activity was riding on the ferris wheel.,Bobby enjoyed the carnival.,Sam was glad to have Bobby join them.,0.23860377073287964
task105-3490945689a24a2f8f57f8f33b36b53b,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Erin loved to play football. Sentence2: He always played with his friends after school. Sentence3: He friends played to rough for him. Sentence4: They often hurt him by tackling him.,He stopped playing football with them.,Erin was very upset.,0.34643375873565674
task105-d5dadbfd5fa4406495e936de4a3771b6,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Ian was driving home from college one day. Sentence2: On the way home he saw a stray dog. Sentence3: Ian loved animals so he stopped and tried to get the dog to come. Sentence4: The dog was docile and got in the car.,Ian took the animal to a shelter where it was taken care of.,Ian was happy to have a pet.,0.24094891548156738
task105-00acc8bd922e43ab97f63c45e5837f15,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: One of my new favorite drinks is black coffee. Sentence2: I read in a magazine that black coffee is very healthy for you. Sentence3: It also has lots of caffeine in it so it helps me get through my job. Sentence4: I found a great coffee shop down the street from my house.,I now drink about three cups of coffee every single day.,I love the coffee and the atmosphere.,0.06955450773239136
task105-ed63155289ba4809b5560367fae1f188,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Every year my family and I go to Disney. Sentence2: We always have a total blast. Sentence3: This year we went back and did all the rides. Sentence4: We took a ton of pictures.,I can't wait to go back.,We had a great time.,0.09330546855926514
task105-6ee2c325deac41fbaf5bf84faea76566,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: Julie and Sara decided to treat themselves to a spa day. Sentence2: They made appointments at a nearby salon. Sentence3: During their visit, they received manicures and pedicures. Sentence4: Sara had her hair done while Julie received a massage.",They left the salon feeling relaxed and pleased with their experience.,Julie and Sara were very happy with their spa day.,0.657012939453125
task105-eeaf8a013fd645678e015a63335a2706,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: Mike was a successful writer, but had gotten sick of writing. Sentence2: He spoke to the press about quitting writing and then went home. Sentence3: Mike went home and decided to try to do something else. Sentence4: He soon realized that not writing left a hole in his heart.","Mike decided to go back to writing, and said sorry to his fans.",Mike decided to write again.,0.05318927764892578
task105-111becf2e2c84cf7811e8c6c95779bcd,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Francine has always wanted to have earrings. Sentence2: Her parents asked her not to have her ears pierced. Sentence3: Finally she decided to have her ears pierced. Sentence4: She bought a beautiful pair of hoop earrings.,Francine is very happy with her decision to pierce her ears.,Francine loved her earrings.,0.06012672185897827
task105-a70f6c4d8ec7423e92d693f46541ac21,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: We went to Frank Pepe's pizza shop three weeks ago. Sentence2: The chain is quite famous in Connecticut. Sentence3: The chain recently opened in Boston. Sentence4: We went early to beat the crowd.,We had a great pizza at Frank Pepe's pizza shop.,We ordered a large pizza and a drink.,0.09379512071609497
task105-9a6c231589914ce1af9f833bf75d2390,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: My fridge was looking a bit empty. Sentence2: I made a grocery list of items I needed. Sentence3: I drove to the store and did my shopping. Sentence4: I paid and drove home.,"When I got home, I felt better because I could restock my fridge.",I was happy to have a full fridge.,0.09235811233520508
task105-af8708b516ec484eadf9b99912e05b24,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Kim walked out to her car and had a flat tire. Sentence2: Her cell phone wasn't charged. Sentence3: She couldn't call a tow truck. Sentence4: She was saddened.,She went back inside.,Kim was very upset.,0.06093299388885498
task105-af0343a47e2140f48d52244d2f2bc5ab,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Phil went camping during a big rain storm. Sentence2: He tried to gather as much dry wood as he could find at night. Sentence3: The fire started slowly and soon he was able to add more. Sentence4: Phil cooked his meal over the fire while rain poured on him.,He did not bother to put the fire out and let the rain take do it.,Phil was glad he had a fire to cook with.,0.10124474763870239
task105-fadf09aeea974032b245271c315cc384,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: My favorite animal is the Arabian Oryx. Sentence2: I can't usually see them because it's an African antelope. Sentence3: I have to go to zoos. Sentence4: My family bought me a nice present for my birthday this year.,They gave me a big illustrated book on African animals.,I was so happy to see the Arabian Oryx.,0.1369299292564392
task105-ddde829a78ef485cbb910e15641d3bf4,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: I wanted to learn how chocolate chips are made. Sentence2: I went to the internet and did a search on the subject. Sentence3: I scanned through all the results, and finally found what I wanted. Sentence4: I read the whole article.",I made the cookies.,I learned how to make chocolate chips.,0.16133159399032593
task105-16505bd968404a4b88e823b638966e68,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Gabby didn't have much money. Sentence2: She was working a minimum wage job. Sentence3: She spent the rest of her money on a lottery ticket. Sentence4: She got home and scratched it off.,She hoped the ticket was a winner.,She won the lottery and was happy.,0.19444537162780762
task105-91b4f04213064adc9932a5128a66c1c1,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: Kyle and Ted were in a pie eating contest. Sentence2: They sat down together in front of their pies. Sentence3: When the contest started, they dug in. Sentence4: Both of them got horrible stomach aches.",Kyle and Ted got so sick that they both lost.,They decided to quit the contest.,0.27450263500213623
task105-c43a96bf8660438a99d184ed220a90bd,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Becca was going on a tour with her husband. Sentence2: They had arranged to visit ten different local wineries. Sentence3: At each one they sampled wines and cheeses. Sentence4: By the end of the tour they were relaxed and happy.,They returned home laden with lots of potable souvenirs!,They had a great time.,0.19244885444641113
task105-aecba3c6d64a437d871f07eb0af5b80d,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Tyler wanted to have a balloon party with tons of balloons. Sentence2: He and his friends and his parents blew up the balloons. Sentence3: He and his friends played with the balloons and had a lot of fun. Sentence4: They got tired and watched a movie and had dinner.,It had been a very fun day.,They had a great time.,0.16004818677902222
task105-6006309f20444a08a05f67c472c34ac9,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Tom's first day at work was at hand as he boarded the bus. Sentence2: He arrived at the office and went to find the HR department. Sentence3: They issued him a pass and told him where his office would be. Sentence4: Tom waited until nearly lunchtime before his supervisor appeared.,The rest of his first day turned out equally as uneventful.,Tom was relieved to see his supervisor.,0.1062670350074768
task105-251672dc51cc407c92cd0ac72cff5bdf,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Cindy lives in a house with 7 people. Sentence2: It is always so loud no matter which room she hides in. Sentence3: She begged for silence. Sentence4: Everyone ignored her.,She finally ran away for the weekend.,She was so mad she hid in the basement.,0.09244191646575928
task105-dbb74e7d4f234f3b833c210145c410a4,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Mike bought a new bike to ride in his town. Sentence2: He cycled from his house to a friend's house. Sentence3: On the way he met a group of kids riding bikes as well. Sentence4: Neiter Mike nor the kids were wearing helmets at the time.,Mike accidentally collided with the kids.,Mike was very upset when he saw the kids fall.,0.09809881448745728
task105-beddc1ea45ac4f0b9c128709a2f9aabd,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: A man drove his car on an open road. Sentence2: He saw something fall from the sky. Sentence3: He drove his car in that direction. Sentence4: After 3 miles he arrived at the thing.,He stopped his car and looked at it before driving off.,He found the thing and threw it away.,0.11762082576751709
task105-5c3b37eca14c45e89101c607602d1a6d,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: I put the black plastic rose in a vase with water. Sentence2: I left it atop my bookcase for a few weeks. Sentence3: Ten people asked me about it. Sentence4: They wanted to know why I had a watered, fake flower.","Honestly, I didn't really know why either.",They all said they had never seen a fake rose before.,0.19109004735946655
task105-9ae2c04b79954948aace6bb1de135a00,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: Omar had been tasked with training the new employee at his company. Sentence2: He was a little nervous. Sentence3: What if the new guy did not like him? Sentence4: But as they worked, Omar realized they two were very alike.",He ended up becoming great friends with his new trainee!,They became friends and Omar was happy to be a part of the team.,0.34697526693344116
task105-e5ccf38907d54278bcdf8cec03417e5a,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Allan realized he had a lot of debt. Sentence2: He decided that he wanted to pay his debts off in one year. Sentence3: He sat down and made a budget to pay the bills. Sentence4: He also picked up a second job to help pay the bills.,"Fortunately,he was successful in paying off all of his debt in 1 year.",Allan was able to pay off his debts in one year.,0.24131643772125244
task105-5d568cf636ae406484620a9e6f0ea383,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Last week my friends and I went to the lake. Sentence2: We took canoes out and started filling them with water. Sentence3: We then flipped the boats over. Sentence4: It was so much fun.,I couldn't wait to do it again.,We ended up having a great time.,0.07906949520111084
task105-604c9a63f79d4abcb9682f71f535fed5,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Everybody loved Bob because he played a popular character on film. Sentence2: Bob hated it because he was nothing like that character. Sentence3: Jim asked Bob to say his character's catch phrase. Sentence4: It was too much for Bob and he exploded with rage.,Bob told the man to leave him alone.,Bob was never able to play the character again.,0.12083405256271362
task105-df66277194854253a4faa419c000c4f4,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Today was very rainy. Sentence2: I challenged my mom to a Wii bowling competition. Sentence3: She agreed. Sentence4: It was an intense competition.,In the end I lost.,I won the competition.,0.29139989614486694
task105-7455efad71bd4cec9471fe7db9465ec3,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: I went to Japan. Sentence2: My Japanese coworkers suggested I try sushi. Sentence3: I told them I was too scared of raw fish. Sentence4: They insisted I try sushi.,I decided to try some and I loved it.,I finally tried it.,0.11341637372970581
task105-c02c4abd68ae458e9b23732894568a5a,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Amy wanted to get her ear pierced. Sentence2: She was afraid it might hurt. Sentence3: But she gathered her nerves. Sentence4: She went to the mall and got her ear pierced.,"To her surprise, it barely hurt at all!",Amy was happy with her new piercing.,0.09186887741088867
task105-468aa6868ab8465388ce6efe60f32fa4,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: I was attending class one day. Sentence2: Suddenly, we noticed that it began to snow very hard. Sentence3: Our teacher told us to be calm and called the principal. Sentence4: Shortly after, the principal's voice came over the intercom.",She told us that we would be let off school early to avoid any danger.,We were all relieved to hear that the principal was coming.,0.1062396764755249
task105-60beddf8d00c4c58844d470e8ae24d9c,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Bill wrote a book. Sentence2: He sent the book to a book publisher. Sentence3: The publisher read his book and liked it. Sentence4: He offered to publish Bill's book.,Bill became a famous author.,Bill was very happy.,0.05463689565658569
task105-afb8892016f24a57a7bca644e7e1c4db,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: Kay built himself a raft. Sentence2: He used planks of scrap wood, and nails. Sentence3: He worked hard on it all spring. Sentence4: Come summer, he tested it out in the lake.",Kay's raft floated.,Kay was proud of his raft.,0.8696903586387634
task105-dd28cbd866bf44639875038197f09ea8,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: Greg wanted to buy his wife a pair of pearl earrings. Sentence2: He lost his job a few weeks before their anniversary. Sentence3: So, instead, he cooked her, her favorite meal and gave her a massage. Sentence4: She was so grateful she forgot all about the pearls.",They were closer than ever before.,Greg was so happy he gave her a gift.,0.11032211780548096
task105-f86e459ab4494caaa80675bdcd326d81,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: School was as normal as it can get. Sentence2: After my class started, the teacher gave us a bell-ringer assignment. Sentence3: When we went into a cafeteria for lunch, they served pizza. Sentence4: In addition, we went to recess.",I can still see Sam staying near the slide.,We had a great day.,0.11727046966552734
task105-67ca938230a947dd8306bda4472b001d,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: One thing that Tina wanted to do in NYC was go to a hot dog stand. Sentence2: She finally saw a Nathan's stand and ordered a traditional one. Sentence3: The food tasted amazing. Sentence4: It was expensive but worth it.,She was happy with the hot dog.,Tina was happy to have eaten at Nathan's.,0.8916070461273193
task105-772fe01c045a463ba5c65ded31771a2c,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: Marcus had never liked reading much. Sentence2: He always watched TV instead, to his parents' disappointment. Sentence3: Eventually his best friend Benny recommended a mystery series. Sentence4: Marcus was skeptical, but tried the first book.","He absolutely loved it, and his parents were overjoyed.",Marcus was hooked and began to read more.,0.09640324115753174
task105-da3bdee7bbc3440bb96fe329e915007d,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Hannah is really desperate for money. Sentence2: She needs to pay rent and is behind on her bills. Sentence3: She has been looking for more work but can't find any. Sentence4: She was desperate enough to throw coins in a water fountain.,Now she's even more poor.,Hannah got a lot of money from the fountain.,0.08880120515823364
task105-dab6e4b0e4f4442caa48248407330587,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Cathy wanted to go to the beach. Sentence2: She planned it with her husband. Sentence3: The day came for them to go. Sentence4: Her husband didn't want to go anymore.,Even though he was supposed to he didn't go and she went alone.,Cathy was sad.,0.07318699359893799
task105-36b40d204cf64c8a957871b9960541e5,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.",Sentence1: Jim had a class coming up in an hour. Sentence2: He was very tired from his run. Sentence3: Jim decided to skip class and take a nap. Sentence4: It was a test day.,Jim flunked his class.,Jim was very disappointed.,0.059428513050079346
task105-50fa68c08cd64165915fc23446defd86,task105_story_cloze-rocstories_sentence_generation,Text Completion,"In this task, you're given a four sentences of story written in natural language. Your job is to complete end part of the story by predicting appropriate last sentence which is coherent with the given sentences.","Sentence1: During the war, Dave was ordered to stop an enemy train. Sentence2: He strung a set of chains across the tracks and waited. Sentence3: The train came rushing at the chains. Sentence4: Dave watched as the train broke through all the chains.",Dave was sad that his plan did not work.,Dave was relieved to see the train stopped.,0.08298718929290771
