id,task_name,task_family,definition,inputs,targets,output_text,latency_sec
task1726-aa2b4226a8d3407c947d68e53ab6c6fb,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a certain experimental mathematics program was tried out in 2 classes in each of 38 elementary schools and involved 44 teachers . each of the classes had 1 teacher and each of the teachers taught at least 1 , but not more than 3 , of the classes . if the number of teachers who taught 3 classes is n , then the least and greatest possible values of n , respectively , are",0 and 16,"0 , 0",0.07672333717346191
task1726-c9d654c2f40b46df886d875bc8ab8716,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a movie buff owns movies on dvd and on blu - ray in a ratio of 7 : 2 . if she buys 4 more blu - ray movies , that ratio would change to 13 : 4 . if she owns movies on no other medium , what was the original number of movies in her library before the extra purchase ?",23,66,0.07368636131286621
task1726-088567ad9a4f4f2491c54bf78d7706af,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: the value of a scooter depreciates in such a way that its value of the end of each year is 3 / 4 of its value of the beginning of the same year . if the initial value of the scooter is rs . 40000 , what is the value at the end of 2 years ?",22500,rs . 8000,0.12247925996780396
task1726-9d605632b2d841b98dac0dcff3f3954b,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the length of a rectangle is increased by 15 % and its breadth is decreased by 20 % . what is the effect on its area ?,920,240 sq ft,0.3508106470108032
task1726-aea3240c27834187a3d5858baba8fbd7,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: find the value of ( 45 + 23 / 89 ) × 89,4028,-23,0.1775776743888855
task1726-4a26dba2ed6b4ed5a9c85c4cdf2c2f11,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: for every even positive integer m , f ( m ) represents the product of all even integers from 2 to m , inclusive . for example , f ( 12 ) = 2 x 4 x 6 x 8 x 10 x 12 . what is the greatest prime factor of f ( 24 ) ?",1,1,0.04251277446746826
task1726-d64db618cea84e098e010b6ac60fe139,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a circular ground whose diameter is 70 metres , has a 2.8 metre - broad garden around it . what is the area of the garden in square metres ?",640.64,58.4,0.13507086038589478
task1726-f4735b421525449cad6e23f29683f480,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the mean proportional between 4 and 16 is ?,1,0,0.17139196395874023
task1726-c9966a99f01e4846a50e25cfcffc7cab,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a and b complete a work in 6 days . a alone can do it in 8 days . if both together can do the work in how many days ?,3.43 days,4,0.0386427640914917
task1726-15add3efa33941f7ba250b175acf2ae2,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a train crosses a bridge of length 200 m in 10 seconds and a lamp post on the bridge in 5 seconds . what is the length of the train in metres ?,200 m,240,0.20670592784881592
task1726-27689165be0940b3b4bdd00fcf2c7f37,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a and b are two multiples of 14 , and q is the set of consecutive integers between a and b , inclusive . if q contains 11 multiples of 14 , how many multiples of 7 are there in q ?",21,3,0.11413043737411499
task1726-bb85750d40e9487d974366b8f89ffe8a,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a certain company ’ s profit in 1996 was 15 percent greater than its profit in 1995 , and its profit in 1997 was 20 percent greater than its profit in 1996 . the company ’ s profit in 1997 was what percent greater than its profit in 1995 ?",38 ,.5,0.060187458992004395
task1726-e21aa1a242f24251ab8c80a9125dae59,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a man cheats while buying as well as while selling . while buying he takes 10 % more than what he pays for and while selling he gives 20 % less than what he claims to . find the profit percent , if he sells at 10 % below the cost price of the claimed weight .",23.75 %,0,0.23807483911514282
task1726-1aedd3ad2bd9498ba84ea7d89bf3e17d,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a train running at the speed of 60 km / hr crosses a pole in 15 sec . what is the length of the train ?,250,240 m,0.06648880243301392
task1726-5287866a53294cfe9259441317c9afb7,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a rectangular field has a length 10 meters more than it is width . if the area of the field is 119 , what is the length ( in meters ) of the rectangular field ?",17,119,0.1375718116760254
task1726-d12301082dd5462fa0de8500f89bc89a,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: if the price of a certain computer increased 30 percent from c dollars to 351 dollars , then 2 c =",540,71,0.02763068675994873
task1726-53c6bd9fc23a4ab2b6fbd670a3fd0205,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a sum of money becomes 7 / 6 of itself in 7 years at a certain rate of simple interest . the rate per annum is ?,50 / 21,.25 %,0.10754919052124023
task1726-8543309977bf468589fced8af46a5a86,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: two pipes can fill a tank in 12 minutes and 20 minutes respectively . both pipes are opened together and after some time the first pipe is closed and the tank is full in totally 10 minutes . for how many minutes was first pipe open ?,6 minutes,20,0.8702914118766785
task1726-3d4290e2b4ba4ef69ecec8e917aaf046,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: it costs $ 2 for the first 1 / 5 hour to use the laundry machine at the laundromat . after the first ¼ hour it costs $ 12 per hour . if a certain customer uses the laundry machine for 2 hours and 15 minutes , how much will it cost him ?",$ 29 .,$ 66,0.06546348333358765
task1726-55e9602be4f44ebaab1a802c34f8f4d9,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: how many multiples of 3 are less than 6500 , and also multiples of 7 ?",310,66,0.03619980812072754
task1726-0a505c8ffbc645dd84b9a2d404aae076,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a man buys an article for $ 100 . and sells it for $ 130 . find the gain percent ?,30 ,.6 %,0.12523508071899414
task1726-656257a0c4f44c25a8dd07e66e0e8a35,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a certain number of horses and an equal number of men are going somewhere . half of the owners are on their horses ' back while the remaining ones are walking along leading their horses . if the number of legs walking on the ground is 40 , how many horses are there ?",8,0,0.1349892020225525
task1726-5535f905d7e540c9a1550ba2f84a087b,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the sum of two consecutive integers is 51 . find the numbers .,"25,2",0,0.07149636745452881
task1726-8862d66bfc674d0cb12d99a8483a0678,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a vendor buys 10 t - shirts at an average price of $ 14 per t - shirt . he then buys 15 more t - shirts at an average price of $ 11 per t - shirt . what is the average price q per t - shirt that the vendor paid for these purchases ?,$ 12.20,$ .25,0.047193288803100586
task1726-c3c3dc90a09e4ee6b2ffd48fd3938e95,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a man takes twice as long to row a distance against the stream as to row the same distance in favour of the stream . the ratio of the speed of the boat ( in still water ) and the stream is,3 : 1,0,0.039705514907836914
task1726-e1b66a1bea5941f4bd6a30b28b6ff2cb,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: increasing the original price of an article by 8 percent and then increasing the new price by 8 percent is equivalent to increasing the original price by,16.64 %,84 percent,0.37760424613952637
task1726-966d69cee659472e893ffe9d45294ae1,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: if x * y = xy – 2 ( x + y ) for all integers x and y , then 3 * ( – 3 ) =",– 9,0,0.05396074056625366
task1726-cb882d31a7b947d18ddc646f97a4a9b6,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: at joes steakhouse the hourly wage for a chef is 20 % greater than that of a dishwasher , and the hourly wage of a dishwasher is half as much as the hourly wage of a manager . if a managers wage is $ 10.50 per hour , how much less than a manager does a chef earn each hour ?",$ 4.3,$ 5.00,0.04138445854187012
task1726-abc867e1483d45caba1c7dcfe3743e78,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a plant manager must assign 12 new workers to one of five shifts . she needs a first , second , and third shift , and two alternate shifts . each of the shifts will receive 3 new workers . how many different ways can she assign the new workers ?",2640,4,0.1977919340133667
task1726-7fdc5646dc554a03a6aae8bdb02653ff,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: working alone , printers x , y , and z can do a certain printing job , consisting of a large number of pages , in 12 , 25 , and 30 hours , respectively . what is the ratio of the time it takes printer x to do the job , working alone at its rate , to the time it takes printers y and z to do the job , working together at their individual rates ?",150 / 11,0,0.12399464845657349
task1726-3125323d54e540c8b5d82ea7e6896d62,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: robert ' s salary was decreased by 70 % and subsequently increased by 70 % . how much percentage does he lose ?,49 ,.3,0.09813094139099121
task1726-bd877537d6b34845b6d0f22df8526a11,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: 40 is subtracted from 60 % of a number , the result is 50 . find the number ?",150,0,0.05964475870132446
task1726-d91a30a792294390982131627f2d6e9e,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: in the coordinate plane , a circle centered on point ( - 3 , - 4 ) passes through point ( 1 , 2 ) . what is the area of the circle ?",52 ,0,0.0804559588432312
task1726-04f3c61e18164e85b2b26d3eb2dd5cc6,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a garrison of 400 men had a provision for 31 days . after 26 days 275 persons re - enforcement leave the garrison . find the number of days for which the remaining ration will be sufficient ?,16 days,57,0.029519319534301758
task1726-73e4d99312f84115882589d7b1b1f216,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: right now , the ratio between the ages of sandy and molly is 4 : 3 . after 6 years , sandy ’ s age will be 38 years . what is molly ' s age right now ?",24,25,0.09735286235809326
task1726-a8aef0311fb849eeb5630d6078354725,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: from an island , it is possible to reach the mainland by either ferry p or ferry q . ferry p travels for 3 hours at 8 kilometers per hour , while ferry q takes a route that is two times longer . if ferry p is slower than ferry q by 4 kilometers per hour , how many hours longer is the journey of ferry q compared with the journey of ferry p ?",1,1,0.05843007564544678
task1726-ed5ac1053de445dbbc81cd04b034992a,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: how many multiples of 2 are there between 1 and 58 , exclusive ?",2,58,0.04667133092880249
task1726-d409ac8dc483498baec4b379ba9dd7dc,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: x and y started a business by investing rs . 36000 and rs . 42000 respectively after 4 months z joined in the business with an investment of rs . 48000 , then find share of z in the profit of rs . 14190 ?",4128,rs . 5880,0.0997394323348999
task1726-3b8d70835d2e4a20bcf1b0bfbebfe87d,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the probability of two events a and b are 0.25 and 0.40 respectively . the probability that both a and b occur is 0.15 . the probability that neither a nor b occur is _________,0.5,0.25,0.10657709836959839
task1726-04f1d89b93254d0ab1b62b966ea88ff9,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: if the difference between the length and breadth of a rectangle is 23 m and its perimeter is 266 m , what is its area ?",4290,108.62 m2,0.35771989822387695
task1726-d2ed9fc743a54300bbe34e3245ddd95f,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the triplicate ratio of 2 : 4 is ?,1 : 8,0,0.22757071256637573
task1726-2581ef0ca48042a7a74dedffad76376b,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: if integer k is equal to the sum of all even multiples of 15 between 390 and 615 , what is the greatest prime factor of k ?",8,66,0.09285682439804077
task1726-6752907f301d4021bde8ce35ee36f35d,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: in a group of cows and hens , the number of legs are 8 more than twice the number of heads . the number of cows is :",,0,0.02774602174758911
task1726-014f9b51527f400cb995deb835931ac8,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: in an organisation there are 1000 employees out of which 250 earn below 10 k $ and 500 earn between 10 k $ and 50 k $ . what is the total percentage of employees who earn less than 50 k $ ?,75 %,66 %,0.14208358526229858
task1726-caeb9f55b12e4148aeca8b14923ac8ac,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a train 100 meters long completely crosses a 300 meters long bridge in 36 seconds . what is the speed of the train is ?,40 kmp,62 mph,0.33759838342666626
task1726-272349476a32441ab15bfda49b82fcbd,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: if m ^ 2 - 8 m + 1 = 0 , then m ^ 3 + m ^ ( - 3 ) = ?",488,0,0.06457304954528809
task1726-6022b001b5a345a091e23c6db64b9fc8,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: the area of a rectangular plot is 18 times its breadth . if the difference between the length and the breadth is 10 metres , what is its breadth ?",8 metres,10,0.07026737928390503
task1726-80ffef08869a40db97499489931fc4cc,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a sum of money is put out at compound interest for 2 years at 20 % . it would fetch rs . 723 more if the interest were payable half - yearly , then it were pay able yearly . find the sum .",30000,rs . 66,0.0659363865852356
task1726-a25f6ea5bd1b4db28dc62e487d1f34b3,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: the ratio of money with ram and gopal is 7 : 17 and that with gopal and krishan is 7 : 17 . if ram has rs . 490 , krishan has ?",rs . 2890,rs . 450,0.06802546977996826
task1726-463d51536fcc4b97a9cf5c1f53e5c94c,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: what is the sum of all possible solutions to | x - 3 | ^ 2 + | x - 3 | = 12 ?,5,4,0.222678542137146
task1726-57c3a4e2656e4adf887fd395031502cc,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the h . c . f of two numbers is 23 and the other two factors of their l . c . m are 13 and 14 . the larger of the two numbers is :,322,66,0.05936390161514282
task1726-888c51fd162744548f72bfa41f5fb6c8,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: 252 ã · ? ã — 15 + 270 = 405,28,-23,0.044151246547698975
task1726-a7ca811f268f4dc58198978d3b4a7248,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the average salary of all the workers in a workshop is rs . 8000 . the average salary of 7 technicians is rs . 11000 and the average salary of the rest is rs . 6000 . the total number of workers in the workshop is,14,57,0.03237634897232056
task1726-58ba0e7aa96944f3a91ef7f684f0b0a0,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: find the greatest number that will divide 48 , 210 and 136 leaving 4 , 12 and 4 as remainders respectively",22,66,0.07472556829452515
task1726-886e1a80f7bd443ab9169419668f2d61,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a can complete the job in 6 hours and b can complete the same job in 3 hours . a works for 1 hour and then b joins and both complete the job . what fraction of the job did b complete,1 / 9,1 / 3,0.8730221390724182
task1726-c353c824d2a74645857f66920b638ff2,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: p , q and r together earn rs . 1710 in 9 days . p and r can earn rs . 600 in 5 days . q and r in 7 days can earn rs . 910 . how much amount does r can earn per day ?",s . 60,rs . 125,0.18574798107147217
task1726-e5231a2a716142deac3cdb38bd586793,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a total of $ 20,000 was invested in two certificates of deposit at simple annual interest rates of 6 percent and 12 percent , respectively . if the total interest on the two certificates was $ 1,440 at the end of one year , what fractional part of the $ 20.000 was invested at the higher rate ?",1 / 5,$ 1.2,0.06471198797225952
task1726-0149ac17bbbc4784a847e0b021f0a1bd,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: he ratio between the sale price and the cost price of an article is 5 : 6 . what is the ratio between the profit and the cost price of that article ?,1 : 6,5 : 6,0.05621755123138428
task1726-f9a8e9377c1946a29a68579d65cc47ac,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the average score of a cricketer in 2 matches is 60 and in other 3 matches is 50 . then find the average score in all the 5 matches ?,54,58,0.054300010204315186
task1726-71aa5fa97e684bf389372eec588a5f7a,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: the average of 10 numbers is 7 . if each number is multiplied by 12 , then the average of new set of numbers is",84,3,0.037201762199401855
task1726-bf880e08261548f080ad9544f38adbf6,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a and b together can complete a work in 12 days . a alone complete it in 20 days . if b does the work only for half a day daily , then in how many days a and b together will complete the work ?",15 days,3,0.032397449016571045
task1726-e9732a32f1b9400682ce0cb1d83bc11c,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: . a car covers a distance of 810 km in 5 hours . find its speed ?,162,62 kmph,0.23674911260604858
task1726-ebfa44f18dd74ab2b169f7fe34c3c1e7,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a small , rectangular park has a perimeter of 560 feet and a diagonal measurement of 600 feet . what is its area , in square feet ?","172,800', 'b ) 19,600', 'c ) 20,000', 'd ) 20,400', 'e ) 20,800'",240,0.07493740320205688
task1726-ae5e00ab0a3e4aababe7a38cef2131c6,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: calculate the effect changes in dimension of a rectangle will have on its area , if length is increased by 40 % and its breadth is decreased by 25 % ?",5 % increase,125 %,0.04764091968536377
task1726-34c00775be934b0cbe324b6fe8eaa91e,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a , b and c , each working alone can complete a job in 6 , 8 and 12 days respectively . if all three of them work together to complete a job and earn $ 1170 , what will be b ' s share of the earnings ?",$ 390,$ 66,0.16930902004241943
task1726-0151e83724ad4b388273f381c9fbb617,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: ifaequals the sum of the even integers from 2 to 20 , inclusive , andbequals the sum of the odd integers from 1 to 19 , inclusive , what is the value of a * b ?",11000,0,0.03770941495895386
task1726-f2f3aeb937594645b1aadc789a1687f5,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: 10 , 1000 , 100000 , 10000000 . . . .","1,000",0,0.2646244168281555
task1726-b777f4541adb466b891841bff5fbc155,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: amar takes as much time in running 22 meters as a car takes in covering 58 meters . what will be the distance covered by amar during the time the car covers 2.6 km ?,986 m,58,0.056807875633239746
task1726-ceb95d004ea641a9afd2e14ff36c4148,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: rectangular floors x and y have equal area . if floor x is 10 feet by 18 feet and floor y is 9 feet wide , what is the length of floor y , in feet ?","20', 'c ) 18 3 / 4', 'd ) 21', 'e ) 24'",58,0.3893412947654724
task1726-696caca9fe184ab8b4dce107bf370265,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: the operation is defined for all integers a and b by the equation ab = ( a - 1 ) ( b - 1 ) . if y 12 = 110 , what is the value of y ?",11,-28,0.8863444328308105
task1726-569f500dc5b84deb813ca4d0e27f19d0,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: liam is pulled over for speeding just as he is arriving at work . he explains to the police officer that he could not afford to be late today , and has arrived at work only four minutes before he is to start . the officer explains that if liam had driven 5 mph slower for his whole commute , he would have arrived at work exactly on time . if liam ' s commute is 10 miles long , how fast was he actually driving ? ( assume that liam drove at a constant speed for the duration of his commute . )",30 mph,10 mph,0.0513191819190979
task1726-3068ae8b36114b47b00e62c02b16c867,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: if ( 5 ^ 9 ) ( 9 ^ 5 ) = 3 ( 15 ^ x ) , what is the value of x ?",9,3,0.09959512948989868
task1726-b53ebcb708f0451ba5e353e657499e83,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: bag a contains red , white and blue marbles such that the red to white marble ratio is 1 : 3 and the white to blue marble ratio is 2 : 3 . bag b contains red and white marbles in the ratio of 1 : 4 . together , the two bags contain 26 white marbles . how many red marbles could be in bag a ?",2,0,0.05907994508743286
task1726-84db95ec858f4ccf897e3828895c9b0b,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: from the sale of sleeping bags , a retailer made a gross profit of 16 % of the wholesale cost . if each sleeping bag was sold for $ 28 , what was the wholesale cost per bag ?",24.13,$ 58,0.4081989526748657
task1726-cacbf014524a4481a8ca941a71fadb40,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: at a monthly meeting , 3 / 5 of the attendees were males and 7 / 8 of the male attendees arrived on time . if 4 / 5 of the female attendees arrived on time , what fraction of the attendees at the monthly meeting did not arrive on time ?",31 / 200,0 / 5,0.08096319437026978
task1726-0fd6d77c3a1243ff881d15728e650877,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: the hcf of two numbers is 42 and the other two factors of their lcm are 10 and 20 . what is the largest number .,840,62,0.030130088329315186
task1726-26e93be8b74e406baa60865d1adc6521,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: a , b and c rents a pasture for rs . 730 . a put in 12 horses for 8 months , b 16 horses for 9 months and 18 horses for 6 months . how much should c pay ?",22,rs . 450,0.26129698753356934
task1726-3560a1311d1b47948815ad238c3c054c,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: 2 pipes can separately fill a tank in 20 hrs and 30 hrs respectively . both the pipes are opened to fillthe tank , a leak develops in the tank through which one - third of water supplied by both the pipes goes out . what is the total time taken to fill the tank ?",16 hrs,240 hrs,0.12436473369598389
task1726-b8d7f175ed194414a85792e4497a1bbe,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: find the value of 72517 x 9999 = m ?,725097483,-58,0.10965657234191895
task1726-3a71dd4b352f47fba07715c7f8af8068,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,Problem: a shopkeeper sold an article for rs 2564.36 . approximately what was his profit percent if the cost price of the article was rs 2400,7 %,.6,0.048639655113220215
task1726-1901c49a70ae457facc7a4f36c7d0e72,task1726_mathqa_correct_answer_generation,Question Answering,The task is to generate the correct answer for a given math problem.,"Problem: the area of a rectangular plot is 460460 square metres . if the length is 15 % 15 % more than the breadth , what is the breadth of the plot ?",20 metres,460,0.10266703367233276
