id,task_name,task_family,definition,inputs,targets,output_text,latency_sec
task1596-db00f908ca4542f0bb8896477e8fe6ae,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX is PersonY's maid of honor,to support y,to be a part of the wedding,0.0715172290802002
task1596-e0e7c9bcb50445fda5e8e7ed615dc257,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX meets PersonY's ___ to face,to meet someone,to be friendly,0.1257917284965515
task1596-5b8fa34f6a634d5bb763427633ea87c4,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX knows that ___ well,yes,to be smart,0.03429311513900757
task1596-05723d0143a649a6bdd9416c9dfde605,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX provides for PersonX's family,to be responsible,to be a good person,0.10150146484375
task1596-2ca868d2f77f4d3398a76162bf1aa5c0,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX pays PersonX's dues,to help a friend,to be responsible,0.09264612197875977
task1596-237a8f696f72424abbdaefd2d2f841b4,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX marries ___ in lewiston,to love a girl,to be married,0.06307005882263184
task1596-edac12492cd442f6a58bafb1ea4ff9ab,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX comes out of PersonX's shell,to be nice,to be free,0.0386427640914917
task1596-26b16053716f46cbae01a71f735cf2f3,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX provides ___ to clients,to be useful to his clients,to be helpful,0.059043943881988525
task1596-4d9819bc1cec422a99a6a05fd16ebab9,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX keeps PersonY afloat,to save persony,to help,0.9094107747077942
task1596-66077211fa814bd88f1c5333f9c78aaf,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX feels a tug on PersonX's line,to catch a fish.,to be a fisherman,0.11380577087402344
task1596-1b9dd43bf5f34f9c9c678055d74a3510,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX requires PersonY's attention,to be noticed by persony,to be heard,0.07982736825942993
task1596-6593d3cda91a45ba894866307a49f465,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX thanks ___ for PersonY's support,to show gratitude,to be thankful,0.07510459423065186
task1596-92837124833545a09654974b5c9abe74,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX turns PersonY's face away,take direct action,to be polite,0.8644199967384338
task1596-40437a612d824ab0b636500ca8f31660,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX holds ___ in PersonY's arms,to protect his baby,to be close,0.06178230047225952
task1596-26e8cc76632b4627bc5ecc6508d14148,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX gives PersonX's orders,to be organized,to be a leader,0.1800462007522583
task1596-b30e1dd93c82430295e9f503b76a8a71,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX hops in PersonY's car,to go to the movies,to go somewhere,0.08709537982940674
task1596-c10c530c34134a6b8d7f2c016ab47de6,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX puts up PersonX's dukes,to be feared,to be a warrior,0.060798704624176025
task1596-f6116e44ce664021979a120fe48449e0,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX drinks PersonX's health,relax,to be healthy,0.08612143993377686
task1596-9d8caeeb1080409894e736741f959bef,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX drinks every ___,action,to be healthy,0.1600211262702942
task1596-d3dd51a043a54470bf8d1b3ca53a7474,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX calls PersonY's name,to get someone's attention,to be friendly,0.05577510595321655
task1596-06365c50d6f84a9d83e11ad731b0904c,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX changes PersonX's policy,"to be better, adapt",to be more responsible,0.058652520179748535
task1596-3a1e75127e214b0992e9bacd882dee11,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX holds PersonX's ___ in PersonX's hands,to be in charge,to be safe,0.03698807954788208
task1596-dadf9172de3e4488951b13e5ea0c2caf,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX asks PersonY's help,a hand,to be helpful,0.10757893323898315
task1596-8ca8de98bb654b118052b3b48ad43229,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX texts PersonX's husband,to communicate with his/her husband,to be in touch,0.07507920265197754
task1596-d88a551f6bdd4688b7b058424b396de2,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX asks PersonY to explain,to be explain,to explain something,0.08361268043518066
task1596-cf1f2858922a41859e0021bed73d3fb8,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX teaches ___ in schools,to help kids,to be a teacher,0.054466068744659424
task1596-13e2ddd6f92748e683dabde8a73af85b,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX makes believe,to daydream,to be a good person,0.4460309147834778
task1596-d9ab749be04243b3a3c6b61ace0fea3d,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX sits alone in PersonY's room,to have alone time,to be alone,0.9061024785041809
task1596-b88ff79baf8d4cb791e1ff567d70fd52,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX builds PersonY's houses,to help,to help persony,0.2796548008918762
task1596-9bda3c7ea7224faf9c96fb6f30b9f9d8,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX seeks PersonY explanation,to gain knowledge,to know what is going on,0.07694220542907715
task1596-1f30e61a906a443991c7f63d9fa9904b,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX hammers home,be clear,to be a good person,0.5552196502685547
task1596-0f539a311a584af9bbeb1a758bf45c89,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX crosses PersonY's palm,to tell future,to be friendly,0.19623017311096191
task1596-12fe5b9abee74762944630b16dd52bb0,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX turns a profit,to earn.,to be rich,0.06696254014968872
task1596-4cc5c2476bb54fb287187a436845d34a,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX bends the truth,to lie,to be truthful,0.210210382938385
task1596-5bb89c57a5f345c2afceae9b99e905d8,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX illustrates PersonX's point,to send a clear message,to be persuasive,0.2815166115760803
task1596-cf35094b7fbe4322a994b2a347d4d689,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX beats the meat,to cook,to eat,0.040713727474212646
task1596-dd7b623272da4d3488693e242854054b,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX keeps up with the joneses,prestige,to be a good person,0.0743563175201416
task1596-0df2aaf930ca49c78b8d87d16b421a57,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX divides a ___ into parts,to fullfill,to be organized,0.03999572992324829
task1596-3b3babdaa9a54ffd919e36f2e5e48702,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX knows the ___ intimately,"having fun, expectant for the ball back",to be a good friend,0.052634477615356445
task1596-c511ef59f0f54cd0842f1d9060730971,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX puts PersonY arms around PersonZ,to help a couple to be together,to be affectionate,0.12111896276473999
task1596-bd30e4949c924a9ebc60c94c352695b3,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX turns tricks,money,to be a magician,0.23340541124343872
task1596-99a59e308f174da4b8bb31b80b425323,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX gets with the times,to be included,to be a part of the world,0.09889435768127441
task1596-d2abc6e871aa4fa08a23ff587df53593,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX becomes a police officer,to be significant change in the society,to be a police officer,0.06779837608337402
task1596-2242a5c0505946128132a381ce8cd872,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX holds onto nothing,to reach,to be free,0.9189848303794861
task1596-ddf1ef7d01ba4953abcef5a32a2bcc0c,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX grows PersonX's hair,long hair,to look good,0.033018648624420166
task1596-5a87f5c00320409388b55c19decb4d16,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX makes PersonY part,to be left alone,to be helpful,0.2119755744934082
task1596-af1586c5e8ab498c86401d41a4120624,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX controls PersonX's temper,to prevent an aragument,to be calm,0.12673598527908325
task1596-8ea0645ebd5c4fd5916138b735f8d961,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX presents the ___ in a form,nature,to be helpful,0.37608039379119873
task1596-5b4e069c218b4109a26204b825a2a630,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX teaches ___ to students,to help children learn a new language.,to be helpful,0.35381489992141724
task1596-f8421c0c1deb49548d8d17757a03dc29,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX lives PersonX's dream,to feel satisfied,to be happy,0.06359076499938965
task1596-c6046b463a8e4393b2cfab44aef8ab1e,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX spends ___ with PersonY family,"satisfied,",to be with persony family,0.08818209171295166
task1596-c4fa91bb9957417abdbf993fbadacc96,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX finally got around,to show they can do it,to be done,0.044828057289123535
task1596-5b743086b4e142129882296e716ec04d,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX talks to PersonY's daughter,to help out,to be friendly,0.23203110694885254
task1596-2dc84e466b9b49f4bb5da1bdae380dbc,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX measures ___ accurately,"be right, to know accutately",to be accurate,0.12812423706054688
task1596-4ca00700fad94888bd6e9d59b41e754b,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX shows PersonY every ___,to be fair,to be helpful,0.5296751260757446
task1596-b590c5a001df46eca40340d74c7c815c,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX builds PersonX's houses,to finish the houses,to be a good builder,0.0847960114479065
task1596-59c6c664eb9e48ecb21c957d4a60baaa,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX ducks PersonY's head,to not expose themselves,to be safe,0.24131011962890625
task1596-2d074a1c1e964892abd0b342102f9749,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX reaches PersonX's ___ in the century,to be come good position,to be happy,0.3282468914985657
task1596-ec2c1d602c1e447483b27935a80948ef,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX runs as fast as PersonY could,to be healthy,to beat persony,0.05039030313491821
task1596-dcae1e63d6cd4611b6f13327dfec42a3,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX starts PersonX's vacation,a break from work,to relax,0.10945981740951538
task1596-4be454df17694b80a45442db7e201dd8,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX turns PersonX's ___ to things,to be educated,to be helpful,0.03701198101043701
task1596-fe6f3ddbbbe544bd994169abca8d5e6c,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX expresses PersonX's gratitude,"to show the thankful,happiness,duty",to be thankful,0.055473387241363525
task1596-be5051dec32d4ac09910fe8746434c4c,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX closes PersonX's windows,to warm up the house,to be safe,0.36483049392700195
task1596-0d65ee6cecb24f1e9f5e924887e45d14,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX shows the flag,to start the race,to be patriotic,0.04346942901611328
task1596-c28598b43bfb47db9dd47aba300be9df,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX sends ___ abroad,salary,to help,0.07320529222488403
task1596-4ac10528ad3e40ce8e527b59e50f6c57,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX kicks the tires,to express frustration,to get a better deal,0.13465392589569092
task1596-81408257508b4de693f0bef374693e75,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX exposes oneself,other people to see x,to be seen,0.11609530448913574
task1596-9cee2e9bc8cf486887511cd4e0f7ef0f,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX walks ___ together,to get home,to be with his friends,0.8956875205039978
task1596-94179515e988495180e9d33970dd6ec9,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX gives the royal treatment,to pamper someone,to be treated well,0.06825965642929077
task1596-a8e638f8546d44df8b46e6c7e91cdde0,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX knows PersonY enough,conversationalist,to be friendly,0.05081140995025635
task1596-ff57d8924970446bb221d2901370d3fa,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX enters the king 's ___,mind,to be a king,0.591934323310852
task1596-fbda51b0cdbb43f2ace1d5ec0cbe6004,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX changes PersonY's opinion,to change his decision and save his life,to be right,0.03531956672668457
task1596-5855c5b401c341d49d7508f4c6d7637b,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX storms off to PersonX's room,to be alone,to get away from the situation,0.0799669623374939
task1596-081ee9d712854820add628604e6febae,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX rubs PersonY's forehead,see if person is sick,to be affectionate,0.060940444469451904
task1596-894cb2691b1f4b88b3c8b73a76a2eaf1,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX takes PersonX's stand,to assert his rights,to be heard,0.05103331804275513
task1596-b9bcfddc555b4679b9b9441ba7754dbf,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX pulls over to the side of the road,to check the car engine.,to get out of the car,0.08646339178085327
task1596-6964e88265214481b1b2893fcf4c8507,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX imputes PersonX's ___ unto PersonY,wants persony's grace,to be helpful,0.2699128985404968
task1596-c87462610d1145f6bfdd9528a18add98,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX parks PersonY's car,to help out.,to be helpful,0.07206225395202637
task1596-7e2a1393fa0247a8842e3c36333ef421,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX gets something for nothing,to be get somthing,to be generous,0.12372595071792603
task1596-bf05d4f26b4d4a85b4f4b89b933caf39,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX pulls open the ___,to help them get inside,to be a good person,0.9007493853569031
task1596-e0fb7f47cb8b4cb39105f78067d927bd,task1596_event2mind_text_generation_2,Misc.,"The task is to generate text based off of an event. For the given event, there will be a person who does the action in the event (usually PersonX). Your task is to write that persons intent behind doing the event, i.e. why did the person do that action.",PersonX awaits PersonY's return,to see y,to be safe,0.20986229181289673
